,date,akoka_local_t3a,amuwo_local_t3,apapa_mains_1,apapa_mains_2,apapa_road_local_t1,apapa_road_local_t2,badia_33,causeway_1_33,causeway_2_33,flour_mills,naval_base,nrc_(akangba),nrc_(akoka),sabo_33,unilag,total_max_capacity,total_feeder_deficit,total_energy_deficit
260,2019-09-18,226.0,39.0,23.5,240.5,102.60000000000004,113.50000000000011,76.00000000000006,227.20000000000002,212.79999999999998,0.0,122.89999999999996,327.70000000000005,5.0,133.29999999999998,173.0,3114.800000000001,5137.800000000001,2023.0
261,2019-09-19,226.0,51.099999999999994,120.0,186.5,73.60000000000002,59.30000000000015,131.70000000000005,226.60000000000002,232.89999999999998,0.0,122.89999999999996,327.70000000000005,5.0,206.29999999999998,173.0,3114.800000000001,5257.4000000000015,2142.6000000000004
262,2019-09-20,226.0,56.0,114.5,79.5,95.99999999999999,82.40000000000012,118.70000000000002,227.40000000000003,207.89999999999998,0.0,122.89999999999996,283.30000000000007,5.0,186.29999999999998,173.0,3114.800000000001,5093.700000000002,1978.9000000000005
263,2019-09-21,226.0,71.0,179.0,97.5,145.40000000000003,125.00000000000011,112.20000000000007,227.40000000000003,262.2,0.0,122.89999999999996,182.90000000000006,5.0,126.29999999999998,173.0,3114.800000000001,5170.600000000002,2055.800000000001
264,2019-09-22,226.0,69.0,179.5,209.5,150.10000000000002,138.10000000000014,95.7000000000001,231.3,260.1,0.0,122.89999999999996,251.60000000000005,5.0,93.29999999999998,173.0,3114.800000000001,5319.9000000000015,2205.1000000000004
265,2019-09-23,226.0,49.0,147.5,205.5,121.10000000000004,111.80000000000013,115.20000000000013,231.3,288.8,0.0,122.89999999999996,327.70000000000005,5.0,115.29999999999998,173.0,3114.800000000001,5354.9000000000015,2240.1000000000004
266,2019-09-24,226.0,48.0,132.0,210.5,109.00000000000003,109.40000000000015,97.20000000000005,229.3,213.9,0.0,122.89999999999996,227.80000000000004,5.0,114.29999999999998,173.0,3114.800000000001,5133.100000000001,2018.3000000000002
267,2019-09-25,226.0,45.0,121.4,108.9,109.70000000000002,115.50000000000011,77.10000000000005,227.40000000000003,192.70000000000002,0.0,122.89999999999996,131.20000000000005,5.0,138.29999999999998,173.0,3114.800000000001,4908.9000000000015,1794.1000000000004
268,2019-09-26,226.0,58.0,122.0,120.0,115.30000000000001,122.50000000000013,110.50000000000003,227.30000000000004,216.20000000000002,0.0,122.89999999999996,138.00000000000003,5.0,125.29999999999998,173.0,3114.800000000001,4996.800000000002,1882.000000000001
269,2019-09-27,226.0,52.0,129.5,123.5,105.5,91.50000000000011,87.60000000000005,224.0,205.5,0.0,122.89999999999996,146.90000000000006,5.0,152.29999999999998,173.0,3114.800000000001,4960.000000000001,1845.1999999999998
270,2019-09-28,226.0,70.0,171.5,132.5,108.50000000000004,98.40000000000015,122.90000000000009,228.30000000000004,257.0,0.0,122.89999999999996,158.60000000000005,5.0,111.29999999999998,173.0,3114.800000000001,5100.700000000002,1985.9000000000005
271,2019-09-29,226.0,44.0,165.5,130.5,112.40000000000003,111.30000000000013,117.40000000000003,232.20000000000002,254.39999999999998,0.0,122.89999999999996,207.60000000000005,5.0,127.29999999999998,173.0,3114.800000000001,5144.300000000001,2029.5
272,2019-09-30,226.0,57.0,130.0,122.0,110.10000000000004,105.70000000000013,127.80000000000004,230.20000000000002,212.8,0.0,122.89999999999996,157.00000000000006,5.0,187.29999999999998,173.0,3114.800000000001,5081.600000000001,1966.8000000000002
273,2019-10-01,226.0,65.80000000000001,161.5,135.0,148.5,112.00000000000011,120.60000000000005,232.50000000000003,263.1,0.0,122.89999999999996,201.70000000000005,5.0,187.29999999999998,173.0,3114.800000000001,5269.700000000001,2154.8999999999996
274,2019-10-02,226.0,67.0,123.5,141.5,83.80000000000003,105.7000000000001,269.50000000000006,230.60000000000002,279.4,0.0,122.89999999999996,205.70000000000005,5.0,142.29999999999998,173.0,3114.800000000001,5290.700000000001,2175.8999999999996
275,2019-10-03,226.0,56.0,130.5,143.9,98.30000000000001,107.00000000000011,269.50000000000006,222.3,279.7,0.0,122.89999999999996,194.20000000000005,5.0,157.29999999999998,173.0,3114.800000000001,5300.4000000000015,2185.6000000000004
276,2019-10-04,226.0,51.0,151.5,123.5,87.30000000000003,117.40000000000012,269.50000000000006,227.90000000000003,227.2,0.0,122.89999999999996,184.20000000000005,5.0,157.29999999999998,173.0,3114.800000000001,5238.500000000002,2123.7000000000007
277,2019-10-05,226.0,64.0,172.5,176.5,137.4,113.50000000000013,207.30000000000007,240.50000000000003,231.5,0.0,122.89999999999996,214.90000000000006,5.0,146.29999999999998,173.0,3114.800000000001,5346.100000000001,2231.3
278,2019-10-06,226.0,44.0,165.5,166.5,117.50000000000003,110.80000000000013,110.00000000000006,228.90000000000003,243.1,0.0,122.89999999999996,190.90000000000003,5.0,129.09999999999997,173.0,3114.800000000001,5148.000000000002,2033.2000000000007
279,2019-10-07,226.0,36.0,145.5,128.5,93.00000000000003,109.60000000000014,105.10000000000008,226.40000000000003,218.39999999999998,0.0,122.89999999999996,176.50000000000006,5.0,127.29999999999998,173.0,3114.800000000001,5008.000000000002,1893.2000000000007
280,2019-10-08,226.0,49.0,154.5,95.5,110.9,113.50000000000011,102.20000000000002,235.00000000000003,233.90000000000003,0.0,122.89999999999996,189.50000000000006,5.0,138.29999999999998,173.0,3114.800000000001,5064.000000000002,1949.2000000000007
281,2019-10-09,226.0,38.0,151.0,131.5,118.60000000000004,116.90000000000012,94.7000000000001,226.30000000000004,211.70000000000002,0.0,122.89999999999996,173.70000000000005,5.0,136.29999999999998,173.0,3114.800000000001,5040.4000000000015,1925.6000000000004
282,2019-10-10,226.0,52.0,139.5,112.0,99.50000000000004,101.50000000000014,110.7000000000001,227.3,211.0,0.0,122.89999999999996,146.00000000000003,5.0,147.29999999999998,173.0,3114.800000000001,4988.500000000002,1873.7000000000007
283,2019-10-11,226.0,41.0,160.5,138.5,104.10000000000004,116.20000000000014,87.00000000000003,224.90000000000003,224.0,0.0,122.89999999999996,192.80000000000004,5.0,132.29999999999998,173.0,3114.800000000001,5063.000000000001,1948.1999999999998
